filename,label,annotator_a,annotator_b,length_a,length_b,diff,abs_diff,pct_diff,smape,dice,iou
inv_28_07_04.rsml,root_01,LP,ym,12.923038,13.209755000000001,-0.2867170000000012,0.2867170000000012,-2.170494456558817,2.1943081246616174,0.8076514346439958,0.6773618538324421
inv_28_07_04.rsml,root_02,LP,ym,10.170622,9.567056000000001,0.6035659999999989,0.6035659999999989,6.308795516614504,6.115876447067369,0.7427745664739884,0.5908045977011495
inv_28_07_04.rsml,root_03,LP,ym,7.607043,6.985878,0.6211650000000004,0.6211650000000004,8.891724132600089,8.51323734295554,0.8427184466019417,0.7281879194630873
inv_28_07_04.rsml,root_04,LP,ym,6.6363746,6.7955464,-0.1591718000000002,0.1591718000000002,-2.342295830692881,2.3700526529302874,0.8057259713701431,0.6746575342465754
inv_28_07_04.rsml,root_05,LP,ym,7.959330700000001,8.792972,-0.8336413,0.8336413,-9.480768277210482,9.952557745986764,0.8440677966101695,0.7302052785923754
inv_28_07_04.rsml,root_01,ac,ym,12.006139000000001,13.209755000000001,-1.2036160000000002,1.2036160000000002,-9.111569442430993,9.546486830885314,0.7582417582417582,0.6106194690265486
inv_28_07_04.rsml,root_02,ac,ym,9.4581556,9.567056000000001,-0.10890040000000134,0.10890040000000134,-1.1382853826715484,1.144800933514993,0.7933634992458521,0.6575
inv_28_07_04.rsml,root_03,ac,ym,6.808522,6.985878,-0.17735599999999963,0.17735599999999963,-2.5387789480434617,2.571420286493064,0.7603305785123967,0.6133333333333333
inv_28_07_04.rsml,root_04,ac,ym,6.846652,6.7955464,0.05110559999999964,0.05110559999999964,0.7520454867323051,0.7492282182320357,0.8024948024948025,0.6701388888888888
inv_28_07_04.rsml,root_05,ac,ym,7.705807,8.792972,-1.0871650000000006,1.0871650000000006,-12.364022084910545,13.17873280198493,0.7607573149741824,0.6138888888888889
inv_28_07_05.rsml,root_01,LP,ac,16.748761000000002,16.430006,0.318755000000003,0.318755000000003,1.940078415065722,1.921439696659029,0.7735849056603774,0.6307692307692307
inv_28_07_05.rsml,root_02,LP,ac,13.215564,13.40077,-0.1852059999999991,0.1852059999999991,-1.3820549117699885,1.3916717456280725,0.8719052744886975,0.7729007633587787
inv_28_07_05.rsml,root_03,LP,ac,13.23116,12.987063000000001,0.24409699999999823,0.24409699999999823,1.8795396618927482,1.8620407645476065,0.7853982300884956,0.6466302367941712
inv_28_07_05.rsml,root_04,LP,ac,12.132775,12.091953,0.04082200000000036,0.04082200000000036,0.33759641639361615,0.33702751997876185,0.8495788206979543,0.7384937238493724
inv_28_07_05.rsml,root_05,LP,ac,10.474499999999999,10.785694,-0.3111940000000004,0.3111940000000004,-2.8852478106647603,2.9274803419009294,0.7652645861601085,0.6197802197802198
inv_28_07_05.rsml,root_01,LP,ym,16.748761000000002,17.449460000000002,-0.7006990000000002,0.7006990000000002,-4.015591313427465,4.0978681317955115,0.820215410107705,0.6952247191011236
inv_28_07_05.rsml,root_02,LP,ym,13.215564,13.572683000000001,-0.35711900000000085,0.35711900000000085,-2.631159955625581,2.666236428236613,0.7944621938232161,0.6590106007067138
inv_28_07_05.rsml,root_03,LP,ym,13.23116,12.949641999999999,0.28151800000000016,0.28151800000000016,2.1739442681118146,2.1505681911501426,0.8460686600221484,0.7332053742802304
inv_28_07_05.rsml,root_04,LP,ym,12.132775,12.082682,0.05009300000000039,0.05009300000000039,0.4145851061875202,0.41372747993151965,0.8619447779111644,0.7573839662447257
inv_28_07_05.rsml,root_05,LP,ym,10.474499999999999,11.888652,-1.4141520000000014,1.4141520000000014,-11.894973458723507,12.64716172389296,0.794344473007712,0.6588486140724946
inv_28_07_05.rsml,root_01,ac,ym,16.430006,17.449460000000002,-1.0194540000000032,1.0194540000000032,-5.842324060458049,6.01812319001724,0.7434819175777965,0.5917001338688086
inv_28_07_05.rsml,root_02,ac,ym,13.40077,13.572683000000001,-0.17191300000000176,0.17191300000000176,-1.266610293631714,1.2746829262089787,0.8432203389830508,0.7289377289377289
inv_28_07_05.rsml,root_03,ac,ym,12.987063000000001,12.949641999999999,0.037421000000001925,0.037421000000001925,0.28897323956910875,0.28855631430439543,0.7771556550951848,0.6355311355311355
inv_28_07_05.rsml,root_04,ac,ym,12.091953,12.082682,0.00927100000000003,0.00927100000000003,0.07672965323427389,0.07670022732504568,0.8228155339805825,0.6989690721649484
inv_28_07_05.rsml,root_05,ac,ym,10.785694,11.888652,-1.102958000000001,1.102958000000001,-9.277401676825942,9.728686331239729,0.7852604828462516,0.6464435146443515
inv_28_07_06.rsml,root_01,LP,ac,18.199756,18.649926,-0.45016999999999996,0.45016999999999996,-2.413789738361428,2.4432775295048677,0.7723704866562009,0.629156010230179
inv_28_07_06.rsml,root_02,LP,ac,15.569062,15.489142000000001,0.07991999999999955,0.07991999999999955,0.5159743515812532,0.5146466292770795,0.8484288354898336,0.7367576243980738
inv_28_07_06.rsml,root_03,LP,ac,19.527730000000002,19.571798,-0.04406799999999933,0.04406799999999933,-0.22516071338974236,0.22541448582192258,0.7685459940652819,0.6240963855421687
inv_28_07_06.rsml,root_04,LP,ac,16.825962,17.046255,-0.22029299999999807,0.22029299999999807,-1.2923249124221015,1.3007297396565338,0.8361774744027304,0.718475073313783
inv_28_07_06.rsml,root_05,LP,ac,11.023623,11.514185999999999,-0.4905629999999981,0.4905629999999981,-4.260509600939208,4.353244807425585,0.8481012658227848,0.7362637362637363
inv_28_07_06.rsml,root_01,LP,ym,18.199756,19.261808000000002,-1.0620520000000013,1.0620520000000013,-5.513771085248078,5.670088947701176,0.8137931034482758,0.686046511627907
inv_28_07_06.rsml,root_02,LP,ym,15.569062,15.800134,-0.23107199999999928,0.23107199999999928,-1.4624686094434343,1.4732414563637477,0.7611262488646685,0.6143695014662757
inv_28_07_06.rsml,root_03,LP,ym,19.527730000000002,19.099694,0.4280360000000023,0.4280360000000023,2.2410620819370317,2.2162285530611734,0.822289156626506,0.6982097186700768
inv_28_07_06.rsml,root_04,LP,ym,16.825962,16.897811,-0.07184900000000027,0.07184900000000027,-0.4251970861787972,0.4261029748954856,0.848381601362862,0.7366863905325444
inv_28_07_06.rsml,root_05,LP,ym,11.023623,12.447569999999999,-1.4239469999999983,1.4239469999999983,-11.439558082420893,12.133571565791295,0.8201970443349754,0.6951983298538622
inv_28_07_06.rsml,root_01,ac,ym,18.649926,19.261808000000002,-0.6118820000000014,0.6118820000000014,-3.176659221190458,3.2279293793314827,0.7813673929376409,0.6411837237977805
inv_28_07_06.rsml,root_02,ac,ym,15.489142000000001,15.800134,-0.3109919999999988,0.3109919999999988,-1.9682871044004995,1.9878504059985205,0.846929422548121,0.7344992050874404
inv_28_07_06.rsml,root_03,ac,ym,19.571798,19.099694,0.47210400000000163,0.47210400000000163,2.4717882914773486,2.4416125449724135,0.7816265060240963,0.6415327564894932
inv_28_07_06.rsml,root_04,ac,ym,17.046255,16.897811,0.1484439999999978,0.1484439999999978,0.8784806505410541,0.8746388838626333,0.8285229202037352,0.7072463768115942
inv_28_07_06.rsml,root_05,ac,ym,11.514185999999999,12.447569999999999,-0.9333840000000002,0.9333840000000002,-7.498523808261374,7.790614343957098,0.8099762470308789,0.6806387225548902
inv_28_07_07.rsml,root_01,LP,ac,20.596135000000004,20.64208,-0.04594499999999613,0.04594499999999613,-0.22257931371255285,0.222827297447264,0.8371448371448371,0.7199046483909416
inv_28_07_07.rsml,root_02,LP,ac,17.029184,16.988795,0.04038900000000112,0.04038900000000112,0.23773905094505596,0.2374567871889222,0.8205560235888796,0.6957142857142857
inv_28_07_07.rsml,root_03,LP,ac,23.070734,23.142674,-0.0719399999999979,0.0719399999999979,-0.3108543118223845,0.31133821595671063,0.8247162673392182,0.7017167381974249
inv_28_07_07.rsml,root_04,LP,ac,21.281378000000004,21.584751999999998,-0.3033739999999945,0.3033739999999945,-1.405501439164066,1.415448513779968,0.8121621621621622,0.6837315130830489
inv_28_07_07.rsml,root_05,LP,ac,12.89442,12.924442,-0.03002200000000066,0.03002200000000066,-0.23228855837645182,0.2325586619580728,0.8026905829596412,0.6704119850187266
inv_28_07_07.rsml,root_01,LP,ym,20.596135000000004,21.10194,-0.5058049999999952,0.5058049999999952,-2.3969597108132956,2.4260352546250403,0.8274456521739131,0.7056778679026651
inv_28_07_07.rsml,root_02,LP,ym,17.029184,17.228396,-0.19921199999999928,0.19921199999999928,-1.156300331150963,1.1630243584047633,0.8609271523178808,0.7558139534883721
inv_28_07_07.rsml,root_03,LP,ym,23.070734,22.879982000000002,0.1907519999999998,0.1907519999999998,0.8337069495946273,0.8302460401269909,0.7972027972027972,0.6627906976744186
inv_28_07_07.rsml,root_04,LP,ym,21.281378000000004,21.46518,-0.18380199999999647,0.18380199999999647,-0.856279798259304,0.8599616371451307,0.7894380501015572,0.6521252796420581
inv_28_07_07.rsml,root_05,LP,ym,12.89442,12.827648,0.06677200000000028,0.06677200000000028,0.5205319010936399,0.5191806506382012,0.8139797068771139,0.6863117870722434
inv_28_07_07.rsml,root_01,ac,ym,20.64208,21.10194,-0.45985999999999905,0.45985999999999905,-2.179230914314035,2.20323773321304,0.7838023335621139,0.6444695259593679
inv_28_07_07.rsml,root_02,ac,ym,16.988795,17.228396,-0.2396010000000004,0.2396010000000004,-1.3907330665025368,1.4004714764575525,0.8276436303080766,0.7059659090909091
inv_28_07_07.rsml,root_03,ac,ym,23.142674,22.879982000000002,0.2626919999999977,0.2626919999999977,1.1481302738787018,1.141576879004974,0.8040583386176284,0.672322375397667
inv_28_07_07.rsml,root_04,ac,ym,21.584751999999998,21.46518,0.11957199999999801,0.11957199999999801,0.5570510007369983,0.5555037810512593,0.8307484828051247,0.7104959630911188
inv_28_07_07.rsml,root_05,ac,ym,12.924442,12.827648,0.09679400000000093,0.09679400000000093,0.7545732467869475,0.7517370434788083,0.8450390189520625,0.7316602316602316
inv_28_07_08.rsml,root_01,LP,ac,23.237317,23.798585000000003,-0.5612680000000019,0.5612680000000019,-2.3584091239038028,2.386551447445408,0.8091982597886886,0.6795407098121086
inv_28_07_08.rsml,root_02,LP,ac,19.806975,20.107574,-0.3005989999999983,0.3005989999999983,-1.4949540904337753,1.5062126845025772,0.8693140794223827,0.768837803320562
inv_28_07_08.rsml,root_03,LP,ac,28.03822,28.07808,-0.039860000000000895,0.039860000000000895,-0.14196127370532777,0.14206211029594218,0.8132214060860441,0.6852343059239611
inv_28_07_08.rsml,root_04,LP,ac,25.741289,26.208817999999997,-0.467528999999999,0.467528999999999,-1.7838614469374354,1.7999154457949393,0.8240584598088814,0.7007648183556405
inv_28_07_08.rsml,root_05,LP,ac,14.819134,14.821672,-0.002537999999999485,0.002537999999999485,-0.017123574182450436,0.017125040391948083,0.7624633431085044,0.6161137440758294
inv_28_07_08.rsml,root_01,LP,ym,23.237317,24.464142,-1.226824999999998,1.226824999999998,-5.0147885832251875,5.143763003140001,0.8291793313069908,0.7082035306334372
inv_28_07_08.rsml,root_02,LP,ym,19.806975,20.365160000000003,-0.5581850000000017,0.5581850000000017,-2.740881976866382,2.7789660669018543,0.8790896159317212,0.7842639593908629
inv_28_07_08.rsml,root_03,LP,ym,28.03822,27.690462999999998,0.3477570000000014,0.3477570000000014,1.255872825239511,1.2480359530477383,0.8065194532071503,0.6757709251101321
inv_28_07_08.rsml,root_04,LP,ym,25.741289,26.101038000000003,-0.3597490000000043,0.3597490000000043,-1.3782938440992434,1.3878582263485368,0.8321167883211679,0.7125
inv_28_07_08.rsml,root_05,LP,ym,14.819134,14.721624,0.09750999999999976,0.09750999999999976,0.662358989741891,0.660172633349488,0.7960591133004926,0.6612111292962357
inv_28_07_08.rsml,root_01,ac,ym,23.798585000000003,24.464142,-0.6655569999999962,0.6655569999999962,-2.7205409451923397,2.758057993697688,0.8023809523809524,0.6699801192842942
inv_28_07_08.rsml,root_02,ac,ym,20.107574,20.365160000000003,-0.2575860000000034,0.2575860000000034,-1.2648366131177138,1.2728865808769103,0.8266100495399858,0.7044632086851629
inv_28_07_08.rsml,root_03,ac,ym,28.07808,27.690462999999998,0.3876170000000023,0.3876170000000023,1.399821303096313,1.3900919018092417,0.8133616118769883,0.6854334226988382
inv_28_07_08.rsml,root_04,ac,ym,26.208817999999997,26.101038000000003,0.10777999999999466,0.10777999999999466,0.4129337691473981,0.41208295430977543,0.8335195530726257,0.7145593869731801
inv_28_07_08.rsml,root_05,ac,ym,14.821672,14.721624,0.10004799999999925,0.10004799999999925,0.6795989355522138,0.6772974823120566,0.8618677042801557,0.7572649572649572
inv_28_07_09.rsml,root_01,ac,ym,27.888212000000003,28.389788,-0.5015759999999965,0.5015759999999965,-1.7667479588082746,1.7824940474075,0.7769270035732516,0.6352253756260434
inv_28_07_09.rsml,root_02,ac,ym,23.65064,24.010820000000002,-0.3601800000000033,0.3601800000000033,-1.500073716766038,1.5114098477050566,0.8426763110307414,0.728125
inv_28_07_09.rsml,root_03,ac,ym,33.82937,33.457665,0.3717049999999986,0.3717049999999986,1.1109711332216359,1.1048339401490899,0.8237905015534842,0.700377358490566
inv_28_07_09.rsml,root_04,ac,ym,30.546756,30.444795999999997,0.10196000000000183,0.10196000000000183,0.33490124223529644,0.33434138550860887,0.8333333333333334,0.7142857142857143
inv_28_07_09.rsml,root_05,ac,ym,16.645261,16.390688,0.2545730000000006,0.2545730000000006,1.5531562799560372,1.5411877527719915,0.8588850174216028,0.7526717557251908
inv_28_07_10.rsml,root_01,ac,ym,32.29023,32.773502,-0.4832719999999995,0.4832719999999995,-1.4745815079511475,1.485534214360773,0.7905735882614495,0.6536764705882353
inv_28_07_10.rsml,root_02,ac,ym,27.795230000000004,28.169994,-0.37476399999999543,0.37476399999999543,-1.3303659205607052,1.3392745466363019,0.8441025641025641,0.7302573203194321
inv_28_07_10.rsml,root_03,ac,ym,40.17203000000001,39.889033,0.2829970000000088,0.2829970000000088,0.7094606680488064,0.7069528916947027,0.8270676691729323,0.7051282051282052
inv_28_07_10.rsml,root_04,ac,ym,35.588439,35.452175000000004,0.13626399999999705,0.13626399999999705,0.3843600568935391,0.3836228104672548,0.8375,0.7204301075268817
inv_28_07_10.rsml,root_05,ac,ym,18.572947,18.308892,0.26405499999999904,0.26405499999999904,1.4422227188843488,1.4318971459096659,0.8399366085578447,0.7240437158469946
inv_28_07_11.rsml,root_01,ac,ym,37.53911,38.20222,-0.6631099999999961,0.6631099999999961,-1.7357891766499334,1.7509858884178455,0.7840735068912711,0.6448362720403022
inv_28_07_11.rsml,root_02,ac,ym,32.027235,32.46664,-0.4394050000000007,0.4394050000000007,-1.3534046023857127,1.362625520640528,0.8500222518914108,0.7391640866873065
inv_28_07_11.rsml,root_03,ac,ym,45.16745,44.96798,0.19947000000000514,0.19947000000000514,0.44358230011667227,0.4426006510425593,0.8323892035988004,0.7128995433789954
inv_28_07_11.rsml,root_04,ac,ym,40.74331,40.626205999999996,0.11710400000000476,0.11710400000000476,0.28824744304207184,0.28783260797570615,0.8490566037735849,0.7377049180327869
inv_28_07_11.rsml,root_05,ac,ym,20.62722,20.38957,0.23765000000000214,0.23765000000000214,1.1655468948094645,1.1587937525096534,0.8711743772241993,0.7717528373266078
inv_28_07_12.rsml,root_01,ac,ym,43.615537,44.179688,-0.5641509999999954,0.5641509999999954,-1.2769465461141225,1.2851518974978318,0.797476759628154,0.6631695196024296
inv_28_07_12.rsml,root_02,ac,ym,36.842144000000005,37.192280000000004,-0.3501359999999991,0.3501359999999991,-0.9414211766527868,0.9458735033853957,0.8225616921269095,0.6986027944111777
inv_28_07_12.rsml,root_03,ac,ym,51.74953000000001,51.409254000000004,0.3402760000000029,0.3402760000000029,0.6618963970961393,0.659713088514116,0.8369659982563208,0.719640179910045
inv_28_07_12.rsml,root_04,ac,ym,45.44683499999999,45.396814,0.050020999999993876,0.050020999999993876,0.1101861465432219,0.11012547503457039,0.8616780045351474,0.7569721115537849
inv_28_07_12.rsml,root_05,ac,ym,22.54258,22.243907,0.29867300000000085,0.29867300000000085,1.3427182553856247,1.3337639096364082,0.8711576193590582,0.7717265353418308
inv_28_07_13.rsml,root_01,ac,ym,50.337167,50.92857000000001,-0.5914030000000068,0.5914030000000068,-1.1612401447753329,1.1680219144605777,0.7955993051534452,0.6605769230769231
inv_28_07_13.rsml,root_02,ac,ym,42.204547000000005,42.536283,-0.33173599999999226,0.33173599999999226,-0.7798894886983714,0.7829425319529966,0.8376244421558531,0.7206142941523922
inv_28_07_13.rsml,root_03,ac,ym,59.15689999999999,58.85346,0.3034399999999948,0.3034399999999948,0.5155856597046203,0.5142599344667618,0.8369453044375645,0.7196095829636202
inv_28_07_13.rsml,root_04,ac,ym,50.571422999999996,50.436325000000004,0.13509799999999217,0.13509799999999217,0.26785853251598357,0.2675002713653059,0.8491555037856727,0.7378542510121457
inv_28_07_13.rsml,root_05,ac,ym,24.368093000000002,24.040542000000002,0.3275509999999997,0.3275509999999997,1.3624942399385158,1.353275092346643,0.8707729468599034,0.7711229946524064
inv_28_07_14.rsml,root_01,ac,ym,57.731750000000005,58.19727,-0.46551999999999794,0.46551999999999794,-0.799900064040801,0.8031121111866518,0.800302571860817,0.6670870113493065
inv_28_07_14.rsml,root_02,ac,ym,48.41705,48.756842999999996,-0.33979299999999313,0.33979299999999313,-0.696913456845418,0.6993503903357935,0.8393501805054152,0.7231726283048211
inv_28_07_14.rsml,root_03,ac,ym,67.29446,67.01116999999999,0.28329000000000804,0.28329000000000804,0.42275041608735986,0.4218587113585752,0.8318098720292505,0.7120500782472613
inv_28_07_14.rsml,root_04,ac,ym,55.683809999999994,55.65134,0.032469999999996446,0.032469999999996446,0.05834540551942945,0.05832838955172099,0.8616684266103485,0.7569573283858998
inv_28_07_14.rsml,root_05,ac,ym,25.910378,25.411847,0.49853099999999984,0.49853099999999984,1.9618054523939161,1.942748974737552,0.8744292237442922,0.7768762677484787
inv_28_07_15.rsml,root_01,ac,ym,64.91834,65.375433,-0.4570930000000004,0.4570930000000004,-0.6991816023612424,0.7016344518628691,0.8205590622182146,0.6957186544342507
inv_28_07_15.rsml,root_02,ac,ym,55.064006,55.364585000000005,-0.30057900000000615,0.30057900000000615,-0.5429084314458532,0.5443861907103499,0.8407103100980652,0.7251943301326017
inv_28_07_15.rsml,root_03,ac,ym,75.22895,74.834304,0.3946459999999945,0.3946459999999945,0.5273597520196012,0.5259728674149562,0.828670614662038,0.7074616457461645
inv_28_07_15.rsml,root_04,ac,ym,60.806174000000006,60.79127,0.014904000000008466,0.014904000000008466,0.02451667813488428,0.024513673165709744,0.8677966101694915,0.7664670658682635
inv_28_07_15.rsml,root_05,ac,ym,26.645977,26.909022,-0.26304500000000175,0.26304500000000175,-0.9775345978757672,0.982335934690249,0.8551120831055221,0.7468958930276982
